Cost,Prob,Real_Goal,Results,Time
0.033545151352882385/0.03826470673084259/0.9281901121139526/,0.033545151352882385/0.03826470673084259/0.9281901121139526/,2.0,2/,0.0004420280456542969
0.035613052546978/0.11996079981327057/0.844426155090332/,0.035613052546978/0.11996079981327057/0.844426155090332/,2.0,2/,0.0006000995635986328
0.045593298971652985/0.45882049202919006/0.49558618664741516/,0.045593298971652985/0.45882049202919006/0.49558618664741516/,2.0,2/,0.0007233619689941406
0.005642593838274479/0.05071365460753441/0.9436437487602234/,0.005642593838274479/0.05071365460753441/0.9436437487602234/,2.0,2/,0.0008299350738525391
0.1735440343618393/0.2689884305000305/0.5574675798416138/,0.1735440343618393/0.2689884305000305/0.5574675798416138/,0.0,2/,0.0004329681396484375
0.5369564294815063/0.43068012595176697/0.0323634035885334/,0.5369564294815063/0.43068012595176697/0.0323634035885334/,0.0,0/,0.0005137920379638672
0.4259624183177948/0.5284172892570496/0.045620325952768326/,0.4259624183177948/0.5284172892570496/0.045620325952768326/,0.0,1/,0.0005750656127929688
0.2731817066669464/0.7088992595672607/0.017918918281793594/,0.2731817066669464/0.7088992595672607/0.017918918281793594/,0.0,1/,0.0006279945373535156
0.3540128171443939/0.6331545114517212/0.01283271238207817/,0.3540128171443939/0.6331545114517212/0.01283271238207817/,0.0,1/,0.0007081031799316406
0.4206210970878601/0.2343406230211258/0.3450382947921753/,0.4206210970878601/0.2343406230211258/0.3450382947921753/,1.0,0/,0.00044226646423339844
0.24838313460350037/0.35101184248924255/0.40060508251190186/,0.24838313460350037/0.35101184248924255/0.40060508251190186/,1.0,2/,0.0005409717559814453
0.034786321222782135/0.12494000792503357/0.8402736186981201/,0.034786321222782135/0.12494000792503357/0.8402736186981201/,1.0,2/,0.0005848407745361328
0.06269039213657379/0.21329987049102783/0.7240096926689148/,0.06269039213657379/0.21329987049102783/0.7240096926689148/,1.0,2/,0.0006568431854248047
0.00204963400028646/0.031614262610673904/0.9663360714912415/,0.00204963400028646/0.031614262610673904/0.9663360714912415/,1.0,2/,0.0007920265197753906
0.21979288756847382/0.36412978172302246/0.41607731580734253/,0.21979288756847382/0.36412978172302246/0.41607731580734253/,2.0,2/,0.0004112720489501953
0.2917996346950531/0.11147711426019669/0.596723198890686/,0.2917996346950531/0.11147711426019669/0.596723198890686/,2.0,2/,0.0005199909210205078
0.034115489572286606/0.04440027102828026/0.9214842319488525/,0.034115489572286606/0.04440027102828026/0.9214842319488525/,2.0,2/,0.0005428791046142578
0.003775517689064145/0.012043819762766361/0.9841806888580322/,0.003775517689064145/0.012043819762766361/0.9841806888580322/,2.0,2/,0.0005869865417480469
0.00358946667984128/0.02404935657978058/0.972361147403717/,0.00358946667984128/0.02404935657978058/0.972361147403717/,2.0,2/,0.0006809234619140625
0.0063642594031989574/0.17823368310928345/0.815402090549469/,0.0063642594031989574/0.17823368310928345/0.815402090549469/,0.0,2/,0.0005290508270263672
0.008928506635129452/0.1896074414253235/0.8014640212059021/,0.008928506635129452/0.1896074414253235/0.8014640212059021/,0.0,2/,0.0008769035339355469
0.009527836926281452/0.13376867771148682/0.8567034602165222/,0.009527836926281452/0.13376867771148682/0.8567034602165222/,0.0,2/,0.0009982585906982422
0.07724612206220627/0.3357163965702057/0.5870374441146851/,0.07724612206220627/0.3357163965702057/0.5870374441146851/,0.0,2/,0.0009849071502685547
0.8130009174346924/0.17767897248268127/0.009320065379142761/,0.8130009174346924/0.17767897248268127/0.009320065379142761/,0.0,0/,0.001132965087890625
0.16049937903881073/0.7339990735054016/0.10550161451101303/,0.16049937903881073/0.7339990735054016/0.10550161451101303/,1.0,1/,0.00045490264892578125
0.15735621750354767/0.7750623822212219/0.0675814151763916/,0.15735621750354767/0.7750623822212219/0.0675814151763916/,1.0,1/,0.0005438327789306641
0.44962331652641296/0.5196378231048584/0.03073883429169655/,0.44962331652641296/0.5196378231048584/0.03073883429169655/,1.0,1/,0.0005512237548828125
0.8514769673347473/0.1453734040260315/0.0031497138552367687/,0.8514769673347473/0.1453734040260315/0.0031497138552367687/,1.0,0/,0.0005879402160644531
0.9696971774101257/0.029954180121421814/0.0003486296336632222/,0.9696971774101257/0.029954180121421814/0.0003486296336632222/,1.0,0/,0.0006701946258544922
0.05126677080988884/0.4003053307533264/0.5484278798103333/,0.05126677080988884/0.4003053307533264/0.5484278798103333/,2.0,2/,0.0004439353942871094
0.07444112747907639/0.5574651956558228/0.36809366941452026/,0.07444112747907639/0.5574651956558228/0.36809366941452026/,2.0,1/,0.0005438327789306641
0.15022051334381104/0.5613195300102234/0.2884599566459656/,0.15022051334381104/0.5613195300102234/0.2884599566459656/,2.0,1/,0.0005650520324707031
0.10391653329133987/0.43330350518226624/0.46278002858161926/,0.10391653329133987/0.43330350518226624/0.46278002858161926/,2.0,2/,0.0005927085876464844
0.003233937080949545/0.1014743223786354/0.8952917456626892/,0.003233937080949545/0.1014743223786354/0.8952917456626892/,2.0,2/,0.0007302761077880859
0.21734555065631866/0.7252377867698669/0.057416606694459915/,0.21734555065631866/0.7252377867698669/0.057416606694459915/,0.0,1/,0.00045871734619140625
0.4042646586894989/0.5832121968269348/0.012523162178695202/,0.4042646586894989/0.5832121968269348/0.012523162178695202/,0.0,1/,0.0006310939788818359
0.3104178011417389/0.672856330871582/0.016725823283195496/,0.3104178011417389/0.672856330871582/0.016725823283195496/,0.0,1/,0.0005130767822265625
0.3644189238548279/0.6230228543281555/0.012558184564113617/,0.3644189238548279/0.6230228543281555/0.012558184564113617/,0.0,1/,0.0006010532379150391
0.7168336510658264/0.27398356795310974/0.009182801470160484/,0.7168336510658264/0.27398356795310974/0.009182801470160484/,0.0,0/,0.0006339550018310547
0.21423929929733276/0.3613048493862152/0.4244558811187744/,0.21423929929733276/0.3613048493862152/0.4244558811187744/,1.0,2/,0.0004930496215820312
0.18423853814601898/0.24640178680419922/0.5693596601486206/,0.18423853814601898/0.24640178680419922/0.5693596601486206/,1.0,2/,0.0008649826049804688
0.8016868233680725/0.06560475379228592/0.13270846009254456/,0.8016868233680725/0.06560475379228592/0.13270846009254456/,1.0,0/,0.0006189346313476562
0.42335033416748047/0.22945146262645721/0.3471982181072235/,0.42335033416748047/0.22945146262645721/0.3471982181072235/,1.0,0/,0.0006017684936523438
0.11579614877700806/0.353480726480484/0.5307231545448303/,0.11579614877700806/0.353480726480484/0.5307231545448303/,1.0,2/,0.000659942626953125
0.1834881454706192/0.4818899929523468/0.3346218466758728/,0.1834881454706192/0.4818899929523468/0.3346218466758728/,2.0,1/,0.0003838539123535156
0.15407489240169525/0.15530632436275482/0.6906188130378723/,0.15407489240169525/0.15530632436275482/0.6906188130378723/,2.0,2/,0.0005090236663818359
0.22935760021209717/0.07971832901239395/0.6909240484237671/,0.22935760021209717/0.07971832901239395/0.6909240484237671/,2.0,2/,0.0004980564117431641
0.04084734246134758/0.07687488943338394/0.88227778673172/,0.04084734246134758/0.07687488943338394/0.88227778673172/,2.0,2/,0.0005629062652587891
0.002455943962559104/0.04630771279335022/0.951236367225647/,0.002455943962559104/0.04630771279335022/0.951236367225647/,2.0,2/,0.0006299018859863281
0.43722957372665405/0.44328442215919495/0.11948595196008682/,0.43722957372665405/0.44328442215919495/0.11948595196008682/,0.0,1/,0.00034499168395996094
0.6285651922225952/0.37011486291885376/0.0013198902597650886/,0.6285651922225952/0.37011486291885376/0.0013198902597650886/,0.0,0/,0.0004899501800537109
0.3730315864086151/0.624661922454834/0.0023064808920025826/,0.3730315864086151/0.624661922454834/0.0023064808920025826/,0.0,1/,0.0004937648773193359
0.22658109664916992/0.7679672837257385/0.005451670847833157/,0.22658109664916992/0.7679672837257385/0.005451670847833157/,0.0,1/,0.0006101131439208984
0.5095001459121704/0.4829941689968109/0.007505633402615786/,0.5095001459121704/0.4829941689968109/0.007505633402615786/,0.0,0/,0.0006327629089355469
0.04460765793919563/0.15562142431735992/0.7997708916664124/,0.04460765793919563/0.15562142431735992/0.7997708916664124/,1.0,2/,0.00043487548828125
0.03792827948927879/0.09783811867237091/0.8642335534095764/,0.03792827948927879/0.09783811867237091/0.8642335534095764/,1.0,2/,0.0005807876586914062
0.4899546802043915/0.38750627636909485/0.12253910303115845/,0.4899546802043915/0.38750627636909485/0.12253910303115845/,1.0,0/,0.0006248950958251953
0.2782413959503174/0.671829104423523/0.049929480999708176/,0.2782413959503174/0.671829104423523/0.049929480999708176/,1.0,1/,0.0007338523864746094
0.04149369150400162/0.7252947688102722/0.23321156203746796/,0.04149369150400162/0.7252947688102722/0.23321156203746796/,1.0,1/,0.0008509159088134766
0.2573924958705902/0.5445668697357178/0.1980406492948532/,0.2573924958705902/0.5445668697357178/0.1980406492948532/,2.0,1/,0.0003902912139892578
0.6410347819328308/0.1909259557723999/0.1680392622947693/,0.6410347819328308/0.1909259557723999/0.1680392622947693/,2.0,0/,0.0005059242248535156
0.24134646356105804/0.32950451970100403/0.42914900183677673/,0.24134646356105804/0.32950451970100403/0.42914900183677673/,2.0,2/,0.0005068778991699219
0.08073006570339203/0.5369779467582703/0.3822920024394989/,0.08073006570339203/0.5369779467582703/0.3822920024394989/,2.0,1/,0.0005419254302978516
0.005516831763088703/0.26239773631095886/0.7320854067802429/,0.005516831763088703/0.26239773631095886/0.7320854067802429/,2.0,2/,0.0006337165832519531
0.5377092361450195/0.43760696053504944/0.024683810770511627/,0.5377092361450195/0.43760696053504944/0.024683810770511627/,0.0,0/,0.0003688335418701172
0.5803322196006775/0.41224226355552673/0.007425450254231691/,0.5803322196006775/0.41224226355552673/0.007425450254231691/,0.0,0/,0.0005261898040771484
0.6804806590080261/0.3152718245983124/0.004247493576258421/,0.6804806590080261/0.3152718245983124/0.004247493576258421/,0.0,0/,0.0005819797515869141
0.5280686020851135/0.4630386233329773/0.008892747573554516/,0.5280686020851135/0.4630386233329773/0.008892747573554516/,0.0,0/,0.0005960464477539062
0.2836516797542572/0.7042157649993896/0.012132588773965836/,0.2836516797542572/0.7042157649993896/0.012132588773965836/,0.0,1/,0.0006582736968994141
0.5678361058235168/0.3429814577102661/0.08918247371912003/,0.5678361058235168/0.3429814577102661/0.08918247371912003/,1.0,0/,0.00045108795166015625
0.4737659692764282/0.5053470730781555/0.02088695392012596/,0.4737659692764282/0.5053470730781555/0.02088695392012596/,1.0,1/,0.0005140304565429688
0.7504580616950989/0.24219584465026855/0.007346150930970907/,0.7504580616950989/0.24219584465026855/0.007346150930970907/,1.0,0/,0.00055694580078125
0.7829398512840271/0.2151060402393341/0.001954131294041872/,0.7829398512840271/0.2151060402393341/0.001954131294041872/,1.0,0/,0.0006320476531982422
0.9062826037406921/0.09273768216371536/0.0009797062957659364/,0.9062826037406921/0.09273768216371536/0.0009797062957659364/,1.0,0/,0.0006959438323974609
0.14289073646068573/0.5651594996452332/0.29194971919059753/,0.14289073646068573/0.5651594996452332/0.29194971919059753/,2.0,1/,0.0004520416259765625
0.26858189702033997/0.5598962903022766/0.171521857380867/,0.26858189702033997/0.5598962903022766/0.171521857380867/,2.0,1/,0.0005288124084472656
0.1419517546892166/0.4511772096157074/0.4068709909915924/,0.1419517546892166/0.4511772096157074/0.4068709909915924/,2.0,1/,0.0005660057067871094
0.04617505893111229/0.31505003571510315/0.6387749314308167/,0.04617505893111229/0.31505003571510315/0.6387749314308167/,2.0,2/,0.0005812644958496094
0.009316946379840374/0.2582871913909912/0.7323958277702332/,0.009316946379840374/0.2582871913909912/0.7323958277702332/,2.0,2/,0.0006902217864990234
0.5928749442100525/0.37001174688339233/0.037113238126039505/,0.5928749442100525/0.37001174688339233/0.037113238126039505/,0.0,0/,0.0003650188446044922
0.6798790693283081/0.31339031457901/0.006730584427714348/,0.6798790693283081/0.31339031457901/0.006730584427714348/,0.0,0/,0.0005030632019042969
0.6249865293502808/0.3656611740589142/0.009352317079901695/,0.6249865293502808/0.3656611740589142/0.009352317079901695/,0.0,0/,0.0004973411560058594
0.5213860869407654/0.4579763412475586/0.02063753828406334/,0.5213860869407654/0.4579763412475586/0.02063753828406334/,0.0,0/,0.0005478858947753906
0.8946753740310669/0.10453823208808899/0.000786407443229109/,0.8946753740310669/0.10453823208808899/0.000786407443229109/,0.0,0/,0.0006229877471923828
0.6181136965751648/0.2946394383907318/0.08724681288003922/,0.6181136965751648/0.2946394383907318/0.08724681288003922/,1.0,0/,0.0003781318664550781
0.2577909827232361/0.6638663411140442/0.07834267616271973/,0.2577909827232361/0.6638663411140442/0.07834267616271973/,1.0,1/,0.00046896934509277344
0.26209476590156555/0.6232311725616455/0.11467406153678894/,0.26209476590156555/0.6232311725616455/0.11467406153678894/,1.0,1/,0.0004868507385253906
0.08491934835910797/0.7016233801841736/0.21345718204975128/,0.08491934835910797/0.7016233801841736/0.21345718204975128/,1.0,1/,0.0005979537963867188
0.08241002261638641/0.839938759803772/0.07765112072229385/,0.08241002261638641/0.839938759803772/0.07765112072229385/,1.0,1/,0.000637054443359375
0.4651600122451782/0.26362043619155884/0.27121952176094055/,0.4651600122451782/0.26362043619155884/0.27121952176094055/,2.0,0/,0.0003848075866699219
0.14285336434841156/0.1479979157447815/0.7091487050056458/,0.14285336434841156/0.1479979157447815/0.7091487050056458/,2.0,2/,0.0004818439483642578
0.06416834890842438/0.12479378283023834/0.8110378980636597/,0.06416834890842438/0.12479378283023834/0.8110378980636597/,2.0,2/,0.0005540847778320312
0.040714655071496964/0.09119132906198502/0.8680940270423889/,0.040714655071496964/0.09119132906198502/0.8680940270423889/,2.0,2/,0.0005550384521484375
0.008165138773620129/0.04416434466838837/0.9476705193519592/,0.008165138773620129/0.04416434466838837/0.9476705193519592/,2.0,2/,0.0005991458892822266
0.6134840846061707/0.32729101181030273/0.05922495946288109/,0.6134840846061707/0.32729101181030273/0.05922495946288109/,0.0,0/,0.0003619194030761719
0.8191181421279907/0.17185959219932556/0.00902226846665144/,0.8191181421279907/0.17185959219932556/0.00902226846665144/,0.0,0/,0.0004870891571044922
0.8662744164466858/0.12998324632644653/0.0037423709873110056/,0.8662744164466858/0.12998324632644653/0.0037423709873110056/,0.0,0/,0.0008349418640136719
0.8903147578239441/0.10803820937871933/0.001647016266360879/,0.8903147578239441/0.10803820937871933/0.001647016266360879/,0.0,0/,0.0006170272827148438
0.939906895160675/0.059396419674158096/0.0006966781802475452/,0.939906895160675/0.059396419674158096/0.0006966781802475452/,0.0,0/,0.0005898475646972656
0.4793297350406647/0.17105993628501892/0.34961026906967163/,0.4793297350406647/0.17105993628501892/0.34961026906967163/,1.0,0/,0.0003840923309326172
0.3119223713874817/0.39366409182548523/0.2944134771823883/,0.3119223713874817/0.39366409182548523/0.2944134771823883/,1.0,1/,0.00047588348388671875
0.31082242727279663/0.4683205485343933/0.22085708379745483/,0.31082242727279663/0.4683205485343933/0.22085708379745483/,1.0,1/,0.0004868507385253906
0.09659526497125626/0.3598327040672302/0.5435720086097717/,0.09659526497125626/0.3598327040672302/0.5435720086097717/,1.0,2/,0.0005838871002197266
0.020213469862937927/0.1816859394311905/0.7981005311012268/,0.020213469862937927/0.1816859394311905/0.7981005311012268/,1.0,2/,0.0006372928619384766
0.4510548412799835/0.3392377197742462/0.20970745384693146/,0.4510548412799835/0.3392377197742462/0.20970745384693146/,2.0,0/,0.00043964385986328125
0.4694858491420746/0.35202205181121826/0.17849215865135193/,0.4694858491420746/0.35202205181121826/0.17849215865135193/,2.0,0/,0.00047898292541503906
0.34619852900505066/0.42842838168144226/0.2253730744123459/,0.34619852900505066/0.42842838168144226/0.2253730744123459/,2.0,1/,0.0004901885986328125
0.11173664778470993/0.26334723830223083/0.624916136264801/,0.11173664778470993/0.26334723830223083/0.624916136264801/,2.0,2/,0.0005519390106201172
0.02058246172964573/0.11614123731851578/0.8632763028144836/,0.02058246172964573/0.11614123731851578/0.8632763028144836/,2.0,2/,0.0006270408630371094
0.28245142102241516/0.5183476209640503/0.19920101761817932/,0.28245142102241516/0.5183476209640503/0.19920101761817932/,0.0,1/,0.00044798851013183594
0.6664897203445435/0.29806673526763916/0.03544360771775246/,0.6664897203445435/0.29806673526763916/0.03544360771775246/,0.0,0/,0.0005288124084472656
0.6574599146842957/0.3079104721546173/0.03462957963347435/,0.6574599146842957/0.3079104721546173/0.03462957963347435/,0.0,0/,0.0005509853363037109
0.3898582458496094/0.47351211309432983/0.13662955164909363/,0.3898582458496094/0.47351211309432983/0.13662955164909363/,0.0,1/,0.0006139278411865234
0.5319029092788696/0.45193496346473694/0.01616216078400612/,0.5319029092788696/0.45193496346473694/0.01616216078400612/,0.0,0/,0.0006818771362304688
0.32873356342315674/0.33072614669799805/0.3405402600765228/,0.32873356342315674/0.33072614669799805/0.3405402600765228/,1.0,2/,0.00042891502380371094
0.49866780638694763/0.33953332901000977/0.1617988795042038/,0.49866780638694763/0.33953332901000977/0.1617988795042038/,1.0,0/,0.0005240440368652344
0.36607763171195984/0.469532310962677/0.16439008712768555/,0.36607763171195984/0.469532310962677/0.16439008712768555/,1.0,1/,0.0005891323089599609
0.2328587919473648/0.42220011353492737/0.34494102001190186/,0.2328587919473648/0.42220011353492737/0.34494102001190186/,1.0,1/,0.0006241798400878906
0.030377894639968872/0.5201162099838257/0.44950592517852783/,0.030377894639968872/0.5201162099838257/0.44950592517852783/,1.0,1/,0.0006630420684814453
0.10182103514671326/0.4457155168056488/0.45246338844299316/,0.10182103514671326/0.4457155168056488/0.45246338844299316/,2.0,2/,0.0004329681396484375
0.06540576368570328/0.44773977994918823/0.4868544340133667/,0.06540576368570328/0.44773977994918823/0.4868544340133667/,2.0,2/,0.0005071163177490234
0.4723447263240814/0.24231766164302826/0.2853376269340515/,0.4723447263240814/0.24231766164302826/0.2853376269340515/,2.0,0/,0.000537872314453125
0.07200044393539429/0.40567830204963684/0.5223212242126465/,0.07200044393539429/0.40567830204963684/0.5223212242126465/,2.0,2/,0.0006458759307861328
0.01400134339928627/0.13401775062084198/0.8519808650016785/,0.01400134339928627/0.13401775062084198/0.8519808650016785/,2.0,2/,0.0007948875427246094
0.20026066899299622/0.719393789768219/0.08034549653530121/,0.20026066899299622/0.719393789768219/0.08034549653530121/,0.0,1/,0.00037407875061035156
0.3344549536705017/0.6545407772064209/0.011004290543496609/,0.3344549536705017/0.6545407772064209/0.011004290543496609/,0.0,1/,0.0005311965942382812
0.32962819933891296/0.6661482453346252/0.0042235334403812885/,0.32962819933891296/0.6661482453346252/0.0042235334403812885/,0.0,1/,0.000530242919921875
0.5184383988380432/0.4778185188770294/0.0037430296652019024/,0.5184383988380432/0.4778185188770294/0.0037430296652019024/,0.0,0/,0.00057220458984375
0.5986055135726929/0.3990895450115204/0.0023049768060445786/,0.5986055135726929/0.3990895450115204/0.0023049768060445786/,0.0,0/,0.0006062984466552734
0.2748539447784424/0.6907020211219788/0.03444403037428856/,0.2748539447784424/0.6907020211219788/0.03444403037428856/,1.0,1/,0.0004458427429199219
0.32751572132110596/0.6660619974136353/0.00642222398892045/,0.32751572132110596/0.6660619974136353/0.00642222398892045/,1.0,1/,0.00045990943908691406
0.25365015864372253/0.7401752471923828/0.006174612790346146/,0.25365015864372253/0.7401752471923828/0.006174612790346146/,1.0,1/,0.0004749298095703125
0.14848116040229797/0.8454999327659607/0.006018917541950941/,0.14848116040229797/0.8454999327659607/0.006018917541950941/,1.0,1/,0.0005478858947753906
0.09449788182973862/0.8933451175689697/0.012157025747001171/,0.09449788182973862/0.8933451175689697/0.012157025747001171/,1.0,1/,0.0005888938903808594
0.20867815613746643/0.1406557410955429/0.6506661176681519/,0.20867815613746643/0.1406557410955429/0.6506661176681519/,2.0,2/,0.0004069805145263672
0.1603817641735077/0.4861234724521637/0.3534947633743286/,0.1603817641735077/0.4861234724521637/0.3534947633743286/,2.0,1/,0.0005290508270263672
0.19386403262615204/0.16060645878314972/0.6455295085906982/,0.19386403262615204/0.16060645878314972/0.6455295085906982/,2.0,2/,0.0005638599395751953
0.03860267996788025/0.19494305551052094/0.76645427942276/,0.03860267996788025/0.19494305551052094/0.76645427942276/,2.0,2/,0.0006160736083984375
0.000673090573400259/0.02580432966351509/0.9735225439071655/,0.000673090573400259/0.02580432966351509/0.9735225439071655/,2.0,2/,0.0007107257843017578
0.06650451570749283/0.23233240842819214/0.701163113117218/,0.06650451570749283/0.23233240842819214/0.701163113117218/,0.0,2/,0.0006542205810546875
0.26672640442848206/0.3012939393520355/0.43197962641716003/,0.26672640442848206/0.3012939393520355/0.43197962641716003/,0.0,2/,0.0004620552062988281
0.8943103551864624/0.06220461428165436/0.04348498955368996/,0.8943103551864624/0.06220461428165436/0.04348498955368996/,0.0,0/,0.0006859302520751953
0.6448653936386108/0.23882213234901428/0.1163124144077301/,0.6448653936386108/0.23882213234901428/0.1163124144077301/,0.0,0/,0.0007128715515136719
0.4946609139442444/0.4478894770145416/0.057449646294116974/,0.4946609139442444/0.4478894770145416/0.057449646294116974/,0.0,0/,0.0007979869842529297
0.5509360432624817/0.3866819441318512/0.06238209828734398/,0.5509360432624817/0.3866819441318512/0.06238209828734398/,1.0,0/,0.0004448890686035156
0.8369705080986023/0.1401304453611374/0.02289912849664688/,0.8369705080986023/0.1401304453611374/0.02289912849664688/,1.0,0/,0.0005309581756591797
0.7245323657989502/0.22360393404960632/0.051863737404346466/,0.7245323657989502/0.22360393404960632/0.051863737404346466/,1.0,0/,0.0005660057067871094
0.5702298283576965/0.33528316020965576/0.09448689967393875/,0.5702298283576965/0.33528316020965576/0.09448689967393875/,1.0,0/,0.0006151199340820312
0.3235849142074585/0.6207450032234192/0.055669985711574554/,0.3235849142074585/0.6207450032234192/0.055669985711574554/,1.0,1/,0.0007328987121582031
0.14447498321533203/0.34388789534568787/0.5116371512413025/,0.14447498321533203/0.34388789534568787/0.5116371512413025/,2.0,2/,0.0005102157592773438
0.3025559186935425/0.06757432222366333/0.6298697590827942/,0.3025559186935425/0.06757432222366333/0.6298697590827942/,2.0,2/,0.0005419254302978516
0.13677674531936646/0.08221320807933807/0.7810099720954895/,0.13677674531936646/0.08221320807933807/0.7810099720954895/,2.0,2/,0.0006227493286132812
0.05663635954260826/0.0704800933599472/0.8728835582733154/,0.05663635954260826/0.0704800933599472/0.8728835582733154/,2.0,2/,0.000698089599609375
0.003156936727464199/0.054104916751384735/0.9427381157875061/,0.003156936727464199/0.054104916751384735/0.9427381157875061/,2.0,2/,0.0007710456848144531
0.5052570700645447/0.37278854846954346/0.12195441871881485/,0.5052570700645447/0.37278854846954346/0.12195441871881485/,0.0,0/,0.0003757476806640625
0.9306841492652893/0.05396674945950508/0.015349047258496284/,0.9306841492652893/0.05396674945950508/0.015349047258496284/,0.0,0/,0.0005209445953369141
0.9291990399360657/0.0632936879992485/0.0075073218904435635/,0.9291990399360657/0.0632936879992485/0.0075073218904435635/,0.0,0/,0.0005269050598144531
0.9723923206329346/0.027389192953705788/0.00021849674521945417/,0.9723923206329346/0.027389192953705788/0.00021849674521945417/,0.0,0/,0.0005557537078857422
0.9858009219169617/0.014091389253735542/0.00010758981079561636/,0.9858009219169617/0.014091389253735542/0.00010758981079561636/,0.0,0/,0.0006182193756103516
0.2359662652015686/0.23904812335968018/0.5249855518341064/,0.2359662652015686/0.23904812335968018/0.5249855518341064/,1.0,2/,0.00040078163146972656
0.6720374822616577/0.22482480108737946/0.10313767194747925/,0.6720374822616577/0.22482480108737946/0.10313767194747925/,1.0,0/,0.0004968643188476562
0.4724988341331482/0.13953232765197754/0.38796886801719666/,0.4724988341331482/0.13953232765197754/0.38796886801719666/,1.0,0/,0.0005047321319580078
0.7989069223403931/0.19517630338668823/0.005916810128837824/,0.7989069223403931/0.19517630338668823/0.005916810128837824/,1.0,0/,0.0006101131439208984
0.7756748199462891/0.22177913784980774/0.0025461341720074415/,0.7756748199462891/0.22177913784980774/0.0025461341720074415/,1.0,0/,0.0013229846954345703
0.4487174153327942/0.35051050782203674/0.2007720172405243/,0.4487174153327942/0.35051050782203674/0.2007720172405243/,2.0,0/,0.00048422813415527344
0.02251487784087658/0.1110076978802681/0.8664774298667908/,0.02251487784087658/0.1110076978802681/0.8664774298667908/,2.0,2/,0.0005130767822265625
0.017966441810131073/0.10082142055034637/0.8812121152877808/,0.017966441810131073/0.10082142055034637/0.8812121152877808/,2.0,2/,0.0006270408630371094
0.08541514724493027/0.36137163639068604/0.5532132387161255/,0.08541514724493027/0.36137163639068604/0.5532132387161255/,2.0,2/,0.0006668567657470703
0.021992361173033714/0.8179398775100708/0.16006770730018616/,0.021992361173033714/0.8179398775100708/0.16006770730018616/,2.0,1/,0.0006756782531738281
0.2508274018764496/0.5145366787910461/0.23463591933250427/,0.2508274018764496/0.5145366787910461/0.23463591933250427/,0.0,1/,0.0003809928894042969
0.5638665556907654/0.4067908227443695/0.029342656955122948/,0.5638665556907654/0.4067908227443695/0.029342656955122948/,0.0,0/,0.0005161762237548828
0.3886657953262329/0.5202651023864746/0.09106907993555069/,0.3886657953262329/0.5202651023864746/0.09106907993555069/,0.0,1/,0.0005979537963867188
0.970729649066925/0.028294242918491364/0.0009761431138031185/,0.970729649066925/0.028294242918491364/0.0009761431138031185/,0.0,0/,0.0006301403045654297
0.9357324838638306/0.06386571377515793/0.00040184694807976484/,0.9357324838638306/0.06386571377515793/0.00040184694807976484/,0.0,0/,0.0007510185241699219
0.26868587732315063/0.6687946915626526/0.06251945346593857/,0.26868587732315063/0.6687946915626526/0.06251945346593857/,1.0,1/,0.00043201446533203125
0.28342077136039734/0.5520057678222656/0.1645735204219818/,0.28342077136039734/0.5520057678222656/0.1645735204219818/,1.0,1/,0.0004940032958984375
0.1292247772216797/0.5789667963981628/0.29180848598480225/,0.1292247772216797/0.5789667963981628/0.29180848598480225/,1.0,1/,0.0005087852478027344
0.1620561182498932/0.6825469136238098/0.1553969532251358/,0.1620561182498932/0.6825469136238098/0.1553969532251358/,1.0,1/,0.0006139278411865234
0.1278640627861023/0.8438060879707336/0.028329864144325256/,0.1278640627861023/0.8438060879707336/0.028329864144325256/,1.0,1/,0.0006279945373535156
0.19651196897029877/0.37701982259750366/0.4264681935310364/,0.19651196897029877/0.37701982259750366/0.4264681935310364/,2.0,2/,0.0003809928894042969
0.04319678992033005/0.06989563256502151/0.8869075775146484/,0.04319678992033005/0.06989563256502151/0.8869075775146484/,2.0,2/,0.0004699230194091797
0.019556760787963867/0.046014439314603806/0.9344287514686584/,0.019556760787963867/0.046014439314603806/0.9344287514686584/,2.0,2/,0.0006029605865478516
0.00726683996617794/0.08292113989591599/0.9098120331764221/,0.00726683996617794/0.08292113989591599/0.9098120331764221/,2.0,2/,0.0006160736083984375
0.013440148904919624/0.09142956137657166/0.8951302766799927/,0.013440148904919624/0.09142956137657166/0.8951302766799927/,2.0,2/,0.0007088184356689453
0.5258358716964722/0.44878774881362915/0.025376318022608757/,0.5258358716964722/0.44878774881362915/0.025376318022608757/,0.0,0/,0.0004100799560546875
0.8384848833084106/0.15063247084617615/0.010882594622671604/,0.8384848833084106/0.15063247084617615/0.010882594622671604/,0.0,0/,0.0005371570587158203
0.8937350511550903/0.1020798608660698/0.004185030236840248/,0.8937350511550903/0.1020798608660698/0.004185030236840248/,0.0,0/,0.0005290508270263672
0.8883153796195984/0.11000023782253265/0.0016844173660501838/,0.8883153796195984/0.11000023782253265/0.0016844173660501838/,0.0,0/,0.0005702972412109375
0.9133073091506958/0.08414614945650101/0.002546625444665551/,0.9133073091506958/0.08414614945650101/0.002546625444665551/,0.0,0/,0.0006699562072753906
0.06823910772800446/0.673730194568634/0.2580307424068451/,0.06823910772800446/0.673730194568634/0.2580307424068451/,1.0,1/,0.00041604042053222656
0.5997758507728577/0.35119786858558655/0.04902635142207146/,0.5997758507728577/0.35119786858558655/0.04902635142207146/,1.0,0/,0.0004417896270751953
