Cost,Prob,Real_Goal,Results,Time
0.06618335098028183/0.7570923566818237/0.17672428488731384/,0.06618335098028183/0.7570923566818237/0.17672428488731384/,2.0,1/,0.0004329681396484375
0.05309107154607773/0.7938020825386047/0.15310685336589813/,0.05309107154607773/0.7938020825386047/0.15310685336589813/,2.0,1/,0.0005297660827636719
0.19894808530807495/0.46743834018707275/0.3336136043071747/,0.19894808530807495/0.46743834018707275/0.3336136043071747/,2.0,1/,0.0006940364837646484
0.20811089873313904/0.3582867980003357/0.4336022436618805/,0.20811089873313904/0.3582867980003357/0.4336022436618805/,2.0,2/,0.0006682872772216797
0.0445064939558506/0.1208210363984108/0.8346725106239319/,0.0445064939558506/0.1208210363984108/0.8346725106239319/,0.0,2/,0.00034928321838378906
0.32850396633148193/0.6067999601364136/0.0646960437297821/,0.32850396633148193/0.6067999601364136/0.0646960437297821/,0.0,1/,0.0004870891571044922
0.19686977565288544/0.7620135545730591/0.04111672192811966/,0.19686977565288544/0.7620135545730591/0.04111672192811966/,0.0,1/,0.0005059242248535156
0.15715035796165466/0.8092954754829407/0.03355420008301735/,0.15715035796165466/0.8092954754829407/0.03355420008301735/,0.0,1/,0.0005681514739990234
0.7029373049736023/0.28046396374702454/0.016598671674728394/,0.7029373049736023/0.28046396374702454/0.016598671674728394/,0.0,0/,0.0006778240203857422
0.15307143330574036/0.31720516085624695/0.5297234058380127/,0.15307143330574036/0.31720516085624695/0.5297234058380127/,1.0,2/,0.00036787986755371094
0.4136800467967987/0.5560677647590637/0.030252160504460335/,0.4136800467967987/0.5560677647590637/0.030252160504460335/,1.0,1/,0.0004379749298095703
0.3085924983024597/0.6201102137565613/0.0712973028421402/,0.3085924983024597/0.6201102137565613/0.0712973028421402/,1.0,1/,0.0004947185516357422
0.2914138436317444/0.5814199447631836/0.12716621160507202/,0.2914138436317444/0.5814199447631836/0.12716621160507202/,1.0,1/,0.0010037422180175781
0.2080930471420288/0.5950243473052979/0.19688260555267334/,0.2080930471420288/0.5950243473052979/0.19688260555267334/,1.0,1/,0.0006630420684814453
0.019028281792998314/0.049077413976192474/0.9318943023681641/,0.019028281792998314/0.049077413976192474/0.9318943023681641/,2.0,2/,0.0004019737243652344
0.06765611469745636/0.06266633421182632/0.8696775436401367/,0.06765611469745636/0.06266633421182632/0.8696775436401367/,2.0,2/,0.0005171298980712891
0.2577822506427765/0.22356466948986053/0.5186530351638794/,0.2577822506427765/0.22356466948986053/0.5186530351638794/,2.0,2/,0.0010559558868408203
0.12685146927833557/0.4617782235145569/0.4113703668117523/,0.12685146927833557/0.4617782235145569/0.4113703668117523/,2.0,1/,0.0008020401000976562
0.005796587094664574/0.03885125368833542/0.9553521275520325/,0.005796587094664574/0.03885125368833542/0.9553521275520325/,2.0,2/,0.0008220672607421875
0.2707347869873047/0.1015162318944931/0.627748966217041/,0.2707347869873047/0.1015162318944931/0.627748966217041/,0.0,2/,0.0006840229034423828
0.11930924654006958/0.7988318800926208/0.08185878396034241/,0.11930924654006958/0.7988318800926208/0.08185878396034241/,0.0,1/,0.000804901123046875
0.1179736852645874/0.6967613697052002/0.18526491522789001/,0.1179736852645874/0.6967613697052002/0.18526491522789001/,0.0,1/,0.0008249282836914062
0.10355901718139648/0.7877475619316101/0.10869337618350983/,0.10355901718139648/0.7877475619316101/0.10869337618350983/,0.0,1/,0.0010428428649902344
0.16910837590694427/0.7915998101234436/0.03929174691438675/,0.16910837590694427/0.7915998101234436/0.03929174691438675/,0.0,1/,0.0017240047454833984
0.0507701151072979/0.07784628123044968/0.8713836073875427/,0.0507701151072979/0.07784628123044968/0.8713836073875427/,1.0,2/,0.001180887222290039
0.17931240797042847/0.7127062678337097/0.10798130929470062/,0.17931240797042847/0.7127062678337097/0.10798130929470062/,1.0,1/,0.0009338855743408203
0.15863898396492004/0.6539419889450073/0.1874190866947174/,0.15863898396492004/0.6539419889450073/0.1874190866947174/,1.0,1/,0.0012502670288085938
0.041419029235839844/0.8721796274185181/0.08640134334564209/,0.041419029235839844/0.8721796274185181/0.08640134334564209/,1.0,1/,0.0013430118560791016
0.23131698369979858/0.7425422072410583/0.02614074945449829/,0.23131698369979858/0.7425422072410583/0.02614074945449829/,1.0,1/,0.0019719600677490234
0.14647364616394043/0.2780182361602783/0.575508177280426/,0.14647364616394043/0.2780182361602783/0.575508177280426/,2.0,2/,0.0008299350738525391
0.15507760643959045/0.3103455603122711/0.5345768332481384/,0.15507760643959045/0.3103455603122711/0.5345768332481384/,2.0,2/,0.0006761550903320312
0.25475093722343445/0.27887657284736633/0.4663725793361664/,0.25475093722343445/0.27887657284736633/0.4663725793361664/,2.0,2/,0.0008141994476318359
0.07047846913337708/0.7940636873245239/0.135457843542099/,0.07047846913337708/0.7940636873245239/0.135457843542099/,2.0,1/,0.0011568069458007812
0.014973869547247887/0.16404952108860016/0.8209766745567322/,0.014973869547247887/0.16404952108860016/0.8209766745567322/,2.0,2/,0.0016338825225830078
0.24692612886428833/0.38658976554870605/0.3664841055870056/,0.24692612886428833/0.38658976554870605/0.3664841055870056/,0.0,1/,0.0005178451538085938
0.13272319734096527/0.6966087818145752/0.17066806554794312/,0.13272319734096527/0.6966087818145752/0.17066806554794312/,0.0,1/,0.0006330013275146484
0.048342686146497726/0.8571643233299255/0.09449291229248047/,0.048342686146497726/0.8571643233299255/0.09449291229248047/,0.0,1/,0.0006310939788818359
0.18870049715042114/0.6638861894607544/0.14741326868534088/,0.18870049715042114/0.6638861894607544/0.14741326868534088/,0.0,1/,0.0006270408630371094
0.6313760280609131/0.20303012430667877/0.16559383273124695/,0.6313760280609131/0.20303012430667877/0.16559383273124695/,0.0,0/,0.0009310245513916016
0.12682248651981354/0.17903289198875427/0.6941445469856262/,0.12682248651981354/0.17903289198875427/0.6941445469856262/,1.0,2/,0.0008189678192138672
0.15938806533813477/0.4121388792991638/0.42847296595573425/,0.15938806533813477/0.4121388792991638/0.42847296595573425/,1.0,2/,0.0005261898040771484
0.04138617590069771/0.5718245506286621/0.38678932189941406/,0.04138617590069771/0.5718245506286621/0.38678932189941406/,1.0,1/,0.0006699562072753906
0.28257423639297485/0.27266478538513184/0.4447609484195709/,0.28257423639297485/0.27266478538513184/0.4447609484195709/,1.0,2/,0.0005791187286376953
0.429680198431015/0.3796630799770355/0.19065672159194946/,0.429680198431015/0.3796630799770355/0.19065672159194946/,1.0,0/,0.0009291172027587891
0.23819690942764282/0.52997887134552/0.23182417452335358/,0.23819690942764282/0.52997887134552/0.23182417452335358/,2.0,1/,0.0005819797515869141
0.04735241457819939/0.8536377549171448/0.09900982677936554/,0.04735241457819939/0.8536377549171448/0.09900982677936554/,2.0,1/,0.0005240440368652344
0.027662888169288635/0.8912017941474915/0.0811353325843811/,0.027662888169288635/0.8912017941474915/0.0811353325843811/,2.0,1/,0.0006091594696044922
0.026484867557883263/0.8631728291511536/0.11034232378005981/,0.026484867557883263/0.8631728291511536/0.11034232378005981/,2.0,1/,0.0008623600006103516
0.05396632105112076/0.4811186194419861/0.46491506695747375/,0.05396632105112076/0.4811186194419861/0.46491506695747375/,2.0,1/,0.000978231430053711
0.21742677688598633/0.22755125164985657/0.5550220012664795/,0.21742677688598633/0.22755125164985657/0.5550220012664795/,0.0,2/,0.0003199577331542969
0.5455688834190369/0.3120381534099579/0.14239297807216644/,0.5455688834190369/0.3120381534099579/0.14239297807216644/,0.0,0/,0.00045490264892578125
0.5069054365158081/0.40128985047340393/0.09180469065904617/,0.5069054365158081/0.40128985047340393/0.09180469065904617/,0.0,0/,0.0005319118499755859
0.66768878698349/0.3185842037200928/0.013727081008255482/,0.66768878698349/0.3185842037200928/0.013727081008255482/,0.0,0/,0.00055694580078125
0.6671684980392456/0.2944115698337555/0.03841990604996681/,0.6671684980392456/0.2944115698337555/0.03841990604996681/,0.0,0/,0.0006692409515380859
0.2514510750770569/0.20068542659282684/0.5478635430335999/,0.2514510750770569/0.20068542659282684/0.5478635430335999/,1.0,2/,0.0003750324249267578
0.3528534471988678/0.38097241520881653/0.2661741077899933/,0.3528534471988678/0.38097241520881653/0.2661741077899933/,1.0,1/,0.0004489421844482422
0.057568009942770004/0.8246852159500122/0.1177467405796051/,0.057568009942770004/0.8246852159500122/0.1177467405796051/,1.0,1/,0.0006647109985351562
0.07994747906923294/0.6249019503593445/0.2951505780220032/,0.07994747906923294/0.6249019503593445/0.2951505780220032/,1.0,1/,0.000579833984375
0.19664323329925537/0.57509446144104/0.2282623052597046/,0.19664323329925537/0.57509446144104/0.2282623052597046/,1.0,1/,0.0006308555603027344
0.1731392741203308/0.2437540590763092/0.5831066370010376/,0.1731392741203308/0.2437540590763092/0.5831066370010376/,2.0,2/,0.0004971027374267578
0.17643935978412628/0.3603215515613556/0.4632391035556793/,0.17643935978412628/0.3603215515613556/0.4632391035556793/,2.0,2/,0.0005588531494140625
0.08714236319065094/0.8187620043754578/0.0940956398844719/,0.08714236319065094/0.8187620043754578/0.0940956398844719/,2.0,1/,0.0005667209625244141
0.04098815470933914/0.4034818708896637/0.5555299520492554/,0.04098815470933914/0.4034818708896637/0.5555299520492554/,2.0,2/,0.0005919933319091797
0.10047119110822678/0.5734646916389465/0.3260641396045685/,0.10047119110822678/0.5734646916389465/0.3260641396045685/,2.0,1/,0.0007290840148925781
0.05078905448317528/0.2223508208990097/0.7268601059913635/,0.05078905448317528/0.2223508208990097/0.7268601059913635/,0.0,2/,0.0004730224609375
0.4277920722961426/0.37999045848846436/0.19221751391887665/,0.4277920722961426/0.37999045848846436/0.19221751391887665/,0.0,0/,0.0005979537963867188
0.2867746949195862/0.5604810118675232/0.15274424850940704/,0.2867746949195862/0.5604810118675232/0.15274424850940704/,0.0,1/,0.0006191730499267578
0.38259732723236084/0.42730262875556946/0.19010001420974731/,0.38259732723236084/0.42730262875556946/0.19010001420974731/,0.0,1/,0.0006718635559082031
0.14294202625751495/0.7416777014732361/0.11538022756576538/,0.14294202625751495/0.7416777014732361/0.11538022756576538/,0.0,1/,0.000762939453125
0.07255778461694717/0.43942534923553467/0.48801687359809875/,0.07255778461694717/0.43942534923553467/0.48801687359809875/,1.0,2/,0.00046706199645996094
0.2618701159954071/0.4809594452381134/0.2571704387664795/,0.2618701159954071/0.4809594452381134/0.2571704387664795/,1.0,1/,0.0008060932159423828
0.019458089023828506/0.8908158540725708/0.08972612023353577/,0.019458089023828506/0.8908158540725708/0.08972612023353577/,1.0,1/,0.0016469955444335938
0.018261464312672615/0.8945430517196655/0.08719541877508163/,0.018261464312672615/0.8945430517196655/0.08719541877508163/,1.0,1/,0.001203775405883789
0.014128041453659534/0.19495873153209686/0.7909132838249207/,0.014128041453659534/0.19495873153209686/0.7909132838249207/,1.0,2/,0.0018382072448730469
0.02312222123146057/0.12744276225566864/0.8494350910186768/,0.02312222123146057/0.12744276225566864/0.8494350910186768/,2.0,2/,0.0006978511810302734
0.04715902358293533/0.5183744430541992/0.43446654081344604/,0.04715902358293533/0.5183744430541992/0.43446654081344604/,2.0,1/,0.0007658004760742188
0.01084950752556324/0.8399876356124878/0.14916284382343292/,0.01084950752556324/0.8399876356124878/0.14916284382343292/,2.0,1/,0.0006730556488037109
0.006846627686172724/0.057474032044410706/0.9356793761253357/,0.006846627686172724/0.057474032044410706/0.9356793761253357/,2.0,2/,0.0008821487426757812
0.012016908265650272/0.10551778227090836/0.8824653625488281/,0.012016908265650272/0.10551778227090836/0.8824653625488281/,2.0,2/,0.0015568733215332031
0.08157084137201309/0.785060465335846/0.13336874544620514/,0.08157084137201309/0.785060465335846/0.13336874544620514/,0.0,1/,0.0005409717559814453
0.06786026805639267/0.5521696209907532/0.37997016310691833/,0.06786026805639267/0.5521696209907532/0.37997016310691833/,0.0,1/,0.0008840560913085938
0.20827987790107727/0.6634830832481384/0.1282370239496231/,0.20827987790107727/0.6634830832481384/0.1282370239496231/,0.0,1/,0.001203775405883789
0.26898857951164246/0.6936852931976318/0.0373261533677578/,0.26898857951164246/0.6936852931976318/0.0373261533677578/,0.0,1/,0.0008540153503417969
0.5373742580413818/0.4325312674045563/0.030094465240836143/,0.5373742580413818/0.4325312674045563/0.030094465240836143/,0.0,0/,0.00102996826171875
0.23729492723941803/0.1443812996149063/0.6183237433433533/,0.23729492723941803/0.1443812996149063/0.6183237433433533/,1.0,2/,0.0005412101745605469
0.4636390209197998/0.16132229566574097/0.37503865361213684/,0.4636390209197998/0.16132229566574097/0.37503865361213684/,1.0,0/,0.0006647109985351562
0.5646932125091553/0.2651847302913666/0.17012202739715576/,0.5646932125091553/0.2651847302913666/0.17012202739715576/,1.0,0/,0.0006680488586425781
0.5879626870155334/0.24027352035045624/0.17176388204097748/,0.5879626870155334/0.24027352035045624/0.17176388204097748/,1.0,0/,0.0008168220520019531
0.811621904373169/0.14957809448242188/0.038800064474344254/,0.811621904373169/0.14957809448242188/0.038800064474344254/,1.0,0/,0.0009307861328125
0.08947895467281342/0.25950902700424194/0.6510120630264282/,0.08947895467281342/0.25950902700424194/0.6510120630264282/,2.0,2/,0.0006301403045654297
0.28730279207229614/0.31037139892578125/0.40232574939727783/,0.28730279207229614/0.31037139892578125/0.40232574939727783/,2.0,2/,0.0011868476867675781
0.11088781803846359/0.6342335939407349/0.25487858057022095/,0.11088781803846359/0.6342335939407349/0.25487858057022095/,2.0,1/,0.0009539127349853516
0.052268773317337036/0.7736565470695496/0.17407463490962982/,0.052268773317337036/0.7736565470695496/0.17407463490962982/,2.0,1/,0.0008859634399414062
0.12553341686725616/0.34543371200561523/0.529032826423645/,0.12553341686725616/0.34543371200561523/0.529032826423645/,2.0,2/,0.0011739730834960938
0.2109372317790985/0.15590016543865204/0.6331626176834106/,0.2109372317790985/0.15590016543865204/0.6331626176834106/,0.0,2/,0.0003409385681152344
0.047432560473680496/0.6647276878356934/0.28783974051475525/,0.047432560473680496/0.6647276878356934/0.28783974051475525/,0.0,1/,0.0006670951843261719
0.02788890153169632/0.6567590236663818/0.3153519928455353/,0.02788890153169632/0.6567590236663818/0.3153519928455353/,0.0,1/,0.0005261898040771484
0.03093957155942917/0.7050563097000122/0.26400408148765564/,0.03093957155942917/0.7050563097000122/0.26400408148765564/,0.0,1/,0.0005929470062255859
0.2697470486164093/0.532788097858429/0.19746482372283936/,0.2697470486164093/0.532788097858429/0.19746482372283936/,0.0,1/,0.0005702972412109375
0.04947991669178009/0.06796995550394058/0.8825501203536987/,0.04947991669178009/0.06796995550394058/0.8825501203536987/,1.0,2/,0.0005118846893310547
0.04225737228989601/0.05229227989912033/0.9054503440856934/,0.04225737228989601/0.05229227989912033/0.9054503440856934/,1.0,2/,0.0005488395690917969
0.23635724186897278/0.22507548332214355/0.5385672450065613/,0.23635724186897278/0.22507548332214355/0.5385672450065613/,1.0,2/,0.0005450248718261719
0.43131428956985474/0.50816410779953/0.06052166223526001/,0.43131428956985474/0.50816410779953/0.06052166223526001/,1.0,1/,0.0006449222564697266
0.6475170850753784/0.28680041432380676/0.06568251550197601/,0.6475170850753784/0.28680041432380676/0.06568251550197601/,1.0,0/,0.0008330345153808594
0.18209022283554077/0.1757199913263321/0.6421898007392883/,0.18209022283554077/0.1757199913263321/0.6421898007392883/,2.0,2/,0.00040078163146972656
0.1587362140417099/0.49066683650016785/0.3505970239639282/,0.1587362140417099/0.49066683650016785/0.3505970239639282/,2.0,1/,0.0004558563232421875
0.02909811958670616/0.6001136898994446/0.3707881569862366/,0.02909811958670616/0.6001136898994446/0.3707881569862366/,2.0,1/,0.00045108795166015625
0.03327198699116707/0.656273365020752/0.3104546368122101/,0.03327198699116707/0.656273365020752/0.3104546368122101/,2.0,1/,0.0005502700805664062
0.07739315927028656/0.4957060217857361/0.42690080404281616/,0.07739315927028656/0.4957060217857361/0.42690080404281616/,2.0,1/,0.0005939006805419922
0.03598642721772194/0.18503448367118835/0.7789791226387024/,0.03598642721772194/0.18503448367118835/0.7789791226387024/,0.0,2/,0.0007417201995849609
0.035459645092487335/0.18125192821025848/0.7832884192466736/,0.035459645092487335/0.18125192821025848/0.7832884192466736/,0.0,2/,0.0009019374847412109
0.1582837700843811/0.7108463644981384/0.13086983561515808/,0.1582837700843811/0.7108463644981384/0.13086983561515808/,0.0,1/,0.0009138584136962891
0.01986570842564106/0.43098878860473633/0.5491454601287842/,0.01986570842564106/0.43098878860473633/0.5491454601287842/,0.0,2/,0.0010218620300292969
0.5312187671661377/0.4382387697696686/0.03054242581129074/,0.5312187671661377/0.4382387697696686/0.03054242581129074/,0.0,0/,0.0012707710266113281
0.2106003612279892/0.3258414566516876/0.463558167219162/,0.2106003612279892/0.3258414566516876/0.463558167219162/,1.0,2/,0.00036787986755371094
0.22731266915798187/0.703877866268158/0.06880943477153778/,0.22731266915798187/0.703877866268158/0.06880943477153778/,1.0,1/,0.0005469322204589844
0.23002652823925018/0.6687611937522888/0.10121233016252518/,0.23002652823925018/0.6687611937522888/0.10121233016252518/,1.0,1/,0.00047898292541503906
0.18270015716552734/0.6995130181312561/0.11778680235147476/,0.18270015716552734/0.6995130181312561/0.11778680235147476/,1.0,1/,0.0005230903625488281
0.1012275218963623/0.6952070593833923/0.20356546342372894/,0.1012275218963623/0.6952070593833923/0.20356546342372894/,1.0,1/,0.0005917549133300781
0.21657738089561462/0.31351473927497864/0.4699077904224396/,0.21657738089561462/0.31351473927497864/0.4699077904224396/,2.0,2/,0.0004961490631103516
0.17292214930057526/0.18205100297927856/0.6450268030166626/,0.17292214930057526/0.18205100297927856/0.6450268030166626/,2.0,2/,0.0005180835723876953
0.2765538990497589/0.5247523188591003/0.19869375228881836/,0.2765538990497589/0.5247523188591003/0.19869375228881836/,2.0,1/,0.0005853176116943359
0.19261792302131653/0.45921528339385986/0.3481667637825012/,0.19261792302131653/0.45921528339385986/0.3481667637825012/,2.0,1/,0.0006861686706542969
0.04768965020775795/0.36488306522369385/0.5874272584915161/,0.04768965020775795/0.36488306522369385/0.5874272584915161/,2.0,2/,0.0009799003601074219
0.21331429481506348/0.24595755338668823/0.5407281517982483/,0.21331429481506348/0.24595755338668823/0.5407281517982483/,0.0,2/,0.0006659030914306641
0.16625921428203583/0.5941409468650818/0.23959989845752716/,0.16625921428203583/0.5941409468650818/0.23959989845752716/,0.0,1/,0.0006260871887207031
0.41278982162475586/0.4849171042442322/0.10229315608739853/,0.41278982162475586/0.4849171042442322/0.10229315608739853/,0.0,1/,0.0006949901580810547
0.7989380955696106/0.1903824508190155/0.010679488070309162/,0.7989380955696106/0.1903824508190155/0.010679488070309162/,0.0,0/,0.0010521411895751953
0.858594536781311/0.1315610706806183/0.009844412095844746/,0.858594536781311/0.1315610706806183/0.009844412095844746/,0.0,0/,0.0012481212615966797
0.06756903976202011/0.2795789837837219/0.652851939201355/,0.06756903976202011/0.2795789837837219/0.652851939201355/,1.0,2/,0.0007760524749755859
0.13062405586242676/0.548515796661377/0.3208601176738739/,0.13062405586242676/0.548515796661377/0.3208601176738739/,1.0,1/,0.0006642341613769531
0.05652090162038803/0.7531967163085938/0.19028238952159882/,0.05652090162038803/0.7531967163085938/0.19028238952159882/,1.0,1/,0.0007250308990478516
0.17368453741073608/0.7211466431617737/0.10516882687807083/,0.17368453741073608/0.7211466431617737/0.10516882687807083/,1.0,1/,0.0010380744934082031
0.13681046664714813/0.5809100270271301/0.28227952122688293/,0.13681046664714813/0.5809100270271301/0.28227952122688293/,1.0,1/,0.0009207725524902344
0.06657765060663223/0.17108607292175293/0.762336254119873/,0.06657765060663223/0.17108607292175293/0.762336254119873/,2.0,2/,0.0005130767822265625
0.042522989213466644/0.32945969700813293/0.6280173659324646/,0.042522989213466644/0.32945969700813293/0.6280173659324646/,2.0,2/,0.0009157657623291016
0.0961306095123291/0.6842077970504761/0.2196616232395172/,0.0961306095123291/0.6842077970504761/0.2196616232395172/,2.0,1/,0.0008890628814697266
0.010657059960067272/0.17281225323677063/0.8165306448936462/,0.010657059960067272/0.17281225323677063/0.8165306448936462/,2.0,2/,0.0009641647338867188
0.014661290682852268/0.142157182097435/0.8431814908981323/,0.014661290682852268/0.142157182097435/0.8431814908981323/,2.0,2/,0.0009491443634033203
0.007855098694562912/0.17666159570217133/0.8154833316802979/,0.007855098694562912/0.17666159570217133/0.8154833316802979/,0.0,2/,0.0011491775512695312
0.01724887080490589/0.18603043258190155/0.7967207431793213/,0.01724887080490589/0.18603043258190155/0.7967207431793213/,0.0,2/,0.0012161731719970703
0.10401156544685364/0.6694080233573914/0.22658038139343262/,0.10401156544685364/0.6694080233573914/0.22658038139343262/,0.0,1/,0.0017230510711669922
0.03824898600578308/0.7154156565666199/0.24633526802062988/,0.03824898600578308/0.7154156565666199/0.24633526802062988/,0.0,1/,0.0019109249114990234
0.026698974892497063/0.26911938190460205/0.7041816115379333/,0.026698974892497063/0.26911938190460205/0.7041816115379333/,0.0,2/,0.001489877700805664
0.1321910321712494/0.1888129562139511/0.6789959669113159/,0.1321910321712494/0.1888129562139511/0.6789959669113159/,1.0,2/,0.0006608963012695312
0.3288654088973999/0.27434927225112915/0.39678534865379333/,0.3288654088973999/0.27434927225112915/0.39678534865379333/,1.0,2/,0.0007369518280029297
0.08390486985445023/0.4837478697299957/0.43234720826148987/,0.08390486985445023/0.4837478697299957/0.43234720826148987/,1.0,1/,0.0006270408630371094
0.06607908010482788/0.09894907474517822/0.8349718451499939/,0.06607908010482788/0.09894907474517822/0.8349718451499939/,1.0,2/,0.0006692409515380859
0.666491687297821/0.17941686511039734/0.1540915071964264/,0.666491687297821/0.17941686511039734/0.1540915071964264/,1.0,0/,0.0011761188507080078
0.1265406608581543/0.2482679933309555/0.6251913905143738/,0.1265406608581543/0.2482679933309555/0.6251913905143738/,2.0,2/,0.0004711151123046875
0.1634189337491989/0.47727882862091064/0.35930219292640686/,0.1634189337491989/0.47727882862091064/0.35930219292640686/,2.0,1/,0.0006392002105712891
0.11628212779760361/0.2495441883802414/0.6341736316680908/,0.11628212779760361/0.2495441883802414/0.6341736316680908/,2.0,2/,0.0008001327514648438
0.1784159541130066/0.12060458213090897/0.700979471206665/,0.1784159541130066/0.12060458213090897/0.700979471206665/,2.0,2/,0.0008940696716308594
0.07972656190395355/0.1432493031024933/0.7770241498947144/,0.07972656190395355/0.1432493031024933/0.7770241498947144/,2.0,2/,0.0007119178771972656
0.08647990226745605/0.4041004776954651/0.5094196200370789/,0.08647990226745605/0.4041004776954651/0.5094196200370789/,0.0,2/,0.00043201446533203125
0.3236563503742218/0.36120882630348206/0.3151348829269409/,0.3236563503742218/0.36120882630348206/0.3151348829269409/,0.0,1/,0.0005779266357421875
0.034297049045562744/0.7240839600563049/0.24161900579929352/,0.034297049045562744/0.7240839600563049/0.24161900579929352/,0.0,1/,0.001177072525024414
0.014799985103309155/0.8509930968284607/0.13420693576335907/,0.014799985103309155/0.8509930968284607/0.13420693576335907/,0.0,1/,0.0007638931274414062
0.2833026647567749/0.6434227228164673/0.07327459752559662/,0.2833026647567749/0.6434227228164673/0.07327459752559662/,0.0,1/,0.0009059906005859375
0.3487582206726074/0.3822709023952484/0.26897087693214417/,0.3487582206726074/0.3822709023952484/0.26897087693214417/,1.0,1/,0.0003960132598876953
0.2203073650598526/0.596849262714386/0.182843416929245/,0.2203073650598526/0.596849262714386/0.182843416929245/,1.0,1/,0.0005481243133544922
0.03323117271065712/0.5436428189277649/0.4231260120868683/,0.03323117271065712/0.5436428189277649/0.4231260120868683/,1.0,1/,0.0006139278411865234
0.046717867255210876/0.35513195395469666/0.5981501340866089/,0.046717867255210876/0.35513195395469666/0.5981501340866089/,1.0,2/,0.0006821155548095703
0.09436772763729095/0.6879064440727234/0.21772584319114685/,0.09436772763729095/0.6879064440727234/0.21772584319114685/,1.0,1/,0.0010068416595458984
0.1323501020669937/0.4720720946788788/0.3955777585506439/,0.1323501020669937/0.4720720946788788/0.3955777585506439/,2.0,1/,0.0004048347473144531
0.3316216766834259/0.33572354912757874/0.33265480399131775/,0.3316216766834259/0.33572354912757874/0.33265480399131775/,2.0,1/,0.0006983280181884766
0.17544950544834137/0.44707125425338745/0.37747922539711/,0.17544950544834137/0.44707125425338745/0.37747922539711/,2.0,1/,0.0004990100860595703
0.013158922083675861/0.5011754035949707/0.48566561937332153/,0.013158922083675861/0.5011754035949707/0.48566561937332153/,2.0,1/,0.0009648799896240234
0.00476485351100564/0.1070585623383522/0.8881766200065613/,0.00476485351100564/0.1070585623383522/0.8881766200065613/,2.0,2/,0.0007100105285644531
0.1738138347864151/0.1492958515882492/0.6768903136253357/,0.1738138347864151/0.1492958515882492/0.6768903136253357/,0.0,2/,0.00037288665771484375
0.15902841091156006/0.12693190574645996/0.71403968334198/,0.15902841091156006/0.12693190574645996/0.71403968334198/,0.0,2/,0.0005209445953369141
0.4268435537815094/0.21792756021022797/0.35522890090942383/,0.4268435537815094/0.21792756021022797/0.35522890090942383/,0.0,0/,0.0006237030029296875
0.3451201617717743/0.16178670525550842/0.4930930733680725/,0.3451201617717743/0.16178670525550842/0.4930930733680725/,0.0,2/,0.0007550716400146484
0.5647699236869812/0.37934744358062744/0.05588264763355255/,0.5647699236869812/0.37934744358062744/0.05588264763355255/,0.0,0/,0.0008389949798583984
0.08804704993963242/0.04115448147058487/0.8707984685897827/,0.08804704993963242/0.04115448147058487/0.8707984685897827/,1.0,2/,0.0005297660827636719
0.21654817461967468/0.12499196082353592/0.6584598422050476/,0.21654817461967468/0.12499196082353592/0.6584598422050476/,1.0,2/,0.0005328655242919922
0.5678813457489014/0.1484224647283554/0.28369617462158203/,0.5678813457489014/0.1484224647283554/0.28369617462158203/,1.0,0/,0.0007500648498535156
0.5217288136482239/0.21291150152683258/0.2653597593307495/,0.5217288136482239/0.21291150152683258/0.2653597593307495/,1.0,0/,0.0007379055023193359
0.7183234095573425/0.16696995496749878/0.11470664292573929/,0.7183234095573425/0.16696995496749878/0.11470664292573929/,1.0,0/,0.0009200572967529297
0.330628901720047/0.28259631991386414/0.38677477836608887/,0.330628901720047/0.28259631991386414/0.38677477836608887/,2.0,2/,0.0003762245178222656
0.04958806559443474/0.5160513520240784/0.4343605935573578/,0.04958806559443474/0.5160513520240784/0.4343605935573578/,2.0,1/,0.000514984130859375
0.03949645534157753/0.6560220718383789/0.30448153614997864/,0.03949645534157753/0.6560220718383789/0.30448153614997864/,2.0,1/,0.0012650489807128906
0.05173462629318237/0.7377135157585144/0.2105519026517868/,0.05173462629318237/0.7377135157585144/0.2105519026517868/,2.0,1/,0.00060272216796875
0.2835395336151123/0.4657802879810333/0.250680148601532/,0.2835395336151123/0.4657802879810333/0.250680148601532/,2.0,1/,0.0005688667297363281
0.06876511871814728/0.22493039071559906/0.7063044905662537/,0.06876511871814728/0.22493039071559906/0.7063044905662537/,0.0,2/,0.00037097930908203125
0.5546873807907104/0.367705762386322/0.07760690152645111/,0.5546873807907104/0.367705762386322/0.07760690152645111/,0.0,0/,0.000759124755859375
0.14158853888511658/0.6384313702583313/0.21998010575771332/,0.14158853888511658/0.6384313702583313/0.21998010575771332/,0.0,1/,0.0006878376007080078
0.25399744510650635/0.6274017691612244/0.11860080063343048/,0.25399744510650635/0.6274017691612244/0.11860080063343048/,0.0,1/,0.0006840229034423828
0.45799678564071655/0.5167250037193298/0.02527812495827675/,0.45799678564071655/0.5167250037193298/0.02527812495827675/,0.0,1/,0.0009672641754150391
0.12458743155002594/0.252836674451828/0.6225759387016296/,0.12458743155002594/0.252836674451828/0.6225759387016296/,1.0,2/,0.000518798828125
0.5221905708312988/0.37222766876220703/0.10558170825242996/,0.5221905708312988/0.37222766876220703/0.10558170825242996/,1.0,0/,0.0007238388061523438
0.10951190441846848/0.5650137066841125/0.32547441124916077/,0.10951190441846848/0.5650137066841125/0.32547441124916077/,1.0,1/,0.000985860824584961
